frame,time,sh_x,sh_y,el_x,el_y,wr_x,wr_y,hip_x,hip_y,opp_sh_x,opp_sh_y,vis_sh,vis_el,vis_wr,vis_hip,wrist_forward_px,shoulder_elevation_px,mid_shoulder_x,trunk_x_displacement_px,shoulder_elevation_cm,trunk_x_displacement_cm,wrist_forward_cm,elbow_flexion_angle
139,2.3049367088607595,187.90798236715918,768.5789619407071,447.7823099385226,977.9972973305345,816.3084538737797,1036.6769965054427,207.50232778815032,1240.8446696927265,290.6182265281677,762.2404289245605,0.9999738335609436,0.9941813945770264,0.9936380982398987,0.9999421238899231,401.9231889882769,-26.31060271719923,239.26310444766347,-12.621851119336952,-6.713471788108064,-3.2206195469622076,102.55561300750229,150.18372818887718
140,2.321518987341772,188.01751847307293,768.5794408613338,447.7209353924556,977.9992373986966,816.239533531324,1036.707993199328,208.74244680263564,1240.531959104624,290.6385040283203,762.2658920288086,0.999973475933075,0.9940652251243591,0.9933250546455383,0.9999424815177917,401.85426864582115,-26.31108163782585,239.32801125069662,-12.556944316303799,-6.71359399055816,-3.2040577830336865,102.5380271399463,150.16970337658162
141,2.3381012658227847,188.17457404088262,768.6017088157112,448.1298463904224,977.9812500123058,816.1914458698511,1036.7038938479184,210.24448632379472,1240.1628943886737,290.7814121246338,762.2730445861816,0.9999731183052063,0.9938921332359314,0.9928597807884216,0.99994295835495,401.80618098434826,-26.333349592203263,239.4779930827582,-12.406962484242229,-6.719275931222861,-3.1657880858664718,102.5257569855099,150.21538030586044
142,2.3546835443037977,188.32500907716485,768.6258481429998,448.8481644769276,977.9128522190093,816.1828637620827,1036.6351007836986,211.9628308102859,1239.7815557656654,291.11908078193665,762.1880722045898,0.9999727606773376,0.9937410354614258,0.9921939969062805,0.9999434947967529,401.7975988765798,-26.357488919491857,239.72204492955075,-12.16291063744967,-6.725435375553262,-3.1035152749435024,102.52356715584293,150.30639121645498
143,2.3712658227848102,188.39758991942315,768.6194673324159,449.54533627304954,977.7709988938839,816.2256394345301,1036.4803359975845,213.7869042344468,1239.4566811142927,291.16777896881104,762.0052528381348,0.9999728798866272,0.9937691688537598,0.9920884966850281,0.9999439716339111,401.8403745490272,-26.351108108907965,239.78268444411708,-12.102271122883337,-6.7238072337618835,-3.088042361811812,102.53448189136913,150.4054352272107
144,2.387848101265823,188.3246787680587,768.5442744302484,449.80853292046066,977.5511668976823,816.3194768359676,1036.23552274245,215.55928706232592,1239.2639515238118,291.69917821884155,762.0069122314453,0.9999730587005615,0.9938492178916931,0.9921432733535767,0.9999440908432007,401.93421195046477,-26.27591520674048,240.0119284934501,-11.873027073550304,-6.704620845947309,-3.029547941355875,102.55842565100063,150.4610457241922
145,2.4044303797468354,188.07041334204786,768.3662606130354,449.2827448813357,977.2726518086126,816.4513861228364,1035.9182836939133,217.1170808750717,1239.2617944357307,292.3993957042694,762.0619010925293,0.9999728798866272,0.9939015507698059,0.9920874834060669,0.9999439716339111,402.06612123733356,-26.097901389527465,240.23490452315863,-11.650051043841785,-6.659198445229299,-2.972652882699771,102.59208391742278,150.42353772948664
146,2.421012658227848,187.65483365925547,768.0665847318586,447.80921769251233,976.9746769299098,816.6005280127077,1035.5653561436663,218.33976722785155,1239.471091101053,292.8908836841583,762.3430252075195,0.9999728798866272,0.9939286112785339,0.9920526146888733,0.9999440908432007,402.2152631272049,-25.798225508350697,240.2728586717069,-11.612096895293519,-6.5827324822302264,-2.962968417913494,102.63013929307641,150.26224322513696
147,2.437594936708861,187.15990489526982,767.6493257716227,445.50008786990753,976.7040145614872,816.7462085857265,1035.2229548871758,219.1822412962181,1239.8674945833977,293.3132994174957,762.7538681030273,0.9999731779098511,0.9940678477287292,0.9921818375587463,0.9999450445175171,402.3609437002237,-25.38096654811477,240.2366021563828,-11.64835341061763,-6.476263759792028,-2.9722197108382438,102.66731147143923,149.9771751575781
148,2.4541772151898735,186.7085237967336,767.1430061412927,442.71261147920814,976.4992361379042,816.8750064515027,1034.9334927481573,219.67942009219132,1240.3894429089169,293.88020038604736,763.3624649047852,0.999973475933075,0.994089663028717,0.9921072721481323,0.9999458193778992,402.48974156599985,-24.874646917784844,240.2943620913905,-11.590593475609921,-6.347070119094346,-2.957481557618222,102.70017582074931,149.60060595286689
149,2.470759493670886,186.4200535509055,766.5951780779043,439.9332655058292,976.378678750563,816.9836401132154,1034.7240654639984,219.92384926569096,1240.9585143192685,294.4484210014343,763.9603042602539,0.9999740123748779,0.9941431879997253,0.9920424818992615,0.9999463558197021,402.59837522771255,-24.32681885439638,240.4342372761699,-11.450718290830508,-6.207285094485688,-2.9217906950041495,102.72789502699428,149.18834241101743
150,2.4873417721518987,186.3595606869735,766.0620777183892,437.6234813230363,976.3371403924383,817.076763193386,1034.6011872281704,220.03014547292454,1241.5037998002517,294.0664315223694,763.7172889709473,0.9999746680259705,0.9942002892494202,0.9919366240501404,0.9999467134475708,402.69149830788314,-23.79371849488132,240.21299610467145,-11.67195946232897,-6.071258023486852,-2.978243083388699,102.75165651882578,148.8045089325944
151,2.5039240506329112,186.50389057647087,765.5967965967292,436.09162966846804,976.351513948939,817.1616284595146,1034.5529611234226,220.1027507016156,1241.9802778724268,292.68736839294434,763.6738014221191,0.999975323677063,0.9943386316299438,0.9920711517333984,0.9999468326568604,402.7763635740118,-23.328437373221277,239.59562948470762,-12.289326082292803,-5.9525358597501,-3.13577172044031,102.77331092849738,148.50564483668094
152,2.5205063291139242,186.74154207890857,765.2392515794807,435.436042135618,976.3913753103614,817.2428873391732,1034.5564806265131,220.21688794587024,1242.3742853475612,291.2943685054779,763.5294342041016,0.999975860118866,0.9944705963134766,0.9922696352005005,0.9999474287033081,402.85762245367033,-22.97089235597275,239.01795529219322,-12.867000274807197,-5.861303879545121,-3.2831723496029523,102.79404512459257,148.32927584009056
153,2.537088607594937,186.908635199763,765.0101629218999,435.5667505607284,976.4293796386004,817.3201980838475,1034.5867279809988,220.41327503710468,1242.6961801230564,290.0806796550751,763.2327461242676,0.9999762177467346,0.9945723414421082,0.9924190640449524,0.9999476075172424,402.9349331983446,-22.741803698392005,238.49465742741904,-13.390298139581375,-5.802849109193604,-3.416698194286172,102.81377190580191,148.28945547477605
154,2.5536708860759494,186.84810343612665,764.90980281046,436.28084691228037,976.4479671603216,817.3894128305534,1034.623743707363,220.70152462108675,1242.966900370287,288.06068658828735,763.1079483032227,0.9999767541885376,0.9946584105491638,0.9925491809844971,0.9999484419822693,403.00414794505053,-22.64144358695205,237.454395012207,-14.43056055479343,-5.777241000400145,-3.68213386110919,102.83143289419986,148.37862509794996
155,2.570253164556962,186.4698291691854,764.9206955044615,437.35137434287975,976.4414220927457,817.4461144744749,1034.6563531205018,221.06706418976358,1243.2068067131481,286.9823098182678,762.850399017334,0.9999772310256958,0.9947039484977722,0.9925987720489502,0.9999493956565857,403.0608495889721,-22.65233628095359,236.7260694937266,-15.158886073273806,-5.780020404378908,-3.8679750169896994,102.84590101151737,148.57312662141376
156,2.5868354430379745,185.7883172918435,765.0123154882834,438.5932980452053,976.414151395085,817.4892562831291,1034.682218023597,221.47923030942871,1243.4312835235105,287.00403571128845,762.7666854858398,0.9999773502349854,0.994705080986023,0.9925367832183838,0.9999497532844543,403.1039913976262,-22.743956264775534,236.39617650156598,-15.488779065434443,-5.803398362809842,-3.9521512450970557,102.85690917117074,148.83946370214937
157,2.6034177215189875,184.92193198116308,765.1457886034631,439.88588090608954,976.3767390519484,817.5229520058775,1034.7049821849719,221.90040261212576,1243.6518479244328,287.1315264701843,762.5146865844727,0.9999775290489197,0.9947330951690674,0.992520809173584,0.9999502897262573,403.13768712037466,-22.877429379955174,236.0267292256737,-15.858226341326713,-5.837455659134858,-4.046420232035723,102.86550704657797,149.13942477109455
