frame,time,NOSE_X,NOSE_Y,NOSE_Z,NOSE_imgX,NOSE_imgY,LEFT_SHOULDER_X,LEFT_SHOULDER_Y,LEFT_SHOULDER_Z,LEFT_SHOULDER_imgX,LEFT_SHOULDER_imgY,RIGHT_SHOULDER_X,RIGHT_SHOULDER_Y,RIGHT_SHOULDER_Z,RIGHT_SHOULDER_imgX,RIGHT_SHOULDER_imgY,LEFT_ELBOW_X,LEFT_ELBOW_Y,LEFT_ELBOW_Z,LEFT_ELBOW_imgX,LEFT_ELBOW_imgY,RIGHT_ELBOW_X,RIGHT_ELBOW_Y,RIGHT_ELBOW_Z,RIGHT_ELBOW_imgX,RIGHT_ELBOW_imgY,LEFT_WRIST_X,LEFT_WRIST_Y,LEFT_WRIST_Z,LEFT_WRIST_imgX,LEFT_WRIST_imgY,RIGHT_WRIST_X,RIGHT_WRIST_Y,RIGHT_WRIST_Z,RIGHT_WRIST_imgX,RIGHT_WRIST_imgY,LEFT_HIP_X,LEFT_HIP_Y,LEFT_HIP_Z,LEFT_HIP_imgX,LEFT_HIP_imgY,RIGHT_HIP_X,RIGHT_HIP_Y,RIGHT_HIP_Z,RIGHT_HIP_imgX,RIGHT_HIP_imgY,LEFT_INDEX_X,LEFT_INDEX_Y,LEFT_INDEX_Z,LEFT_INDEX_imgX,LEFT_INDEX_imgY,RIGHT_INDEX_X,RIGHT_INDEX_Y,RIGHT_INDEX_Z,RIGHT_INDEX_imgX,RIGHT_INDEX_imgY
72,1.268467741935484,0.060436900705099106,-0.4599507451057434,-0.19256111979484558,0.5468644499778748,0.3252439796924591,0.09166128933429718,-0.36224228143692017,0.08326735347509384,0.5644558668136597,0.391808420419693,-0.17962461709976196,-0.43032124638557434,0.01696433499455452,0.33953776955604553,0.3784762918949127,0.15491938591003418,-0.15187159180641174,0.0791737511754036,0.58870929479599,0.48914745450019836,-0.2863169014453888,-0.14800511300563812,-0.07801058143377304,0.21925677359104156,0.47983965277671814,0.2493761032819748,-0.04022132232785225,0.009783835150301456,0.66902095079422,0.5219960808753967,-0.24869626760482788,-0.07909754663705826,-0.23762157559394836,0.2775752544403076,0.4987960159778595,0.07788454741239548,-0.0180350411683321,0.07951841503381729,0.548304557800293,0.5401561260223389,-0.07493174821138382,0.013870748691260815,-0.07611288130283356,0.4292360544204712,0.5431312918663025,0.2537863552570343,-0.03128867968916893,-0.027437416836619377,0.709364116191864,0.5322727560997009,-0.167175754904747,-0.14168348908424377,-0.31905922293663025,0.31768926978111267,0.5043741464614868
73,1.2860853494623656,0.060484930872917175,-0.46025076508522034,-0.18802936375141144,0.5469748377799988,0.3252005875110626,0.09158686548471451,-0.36252474784851074,0.08981022238731384,0.564520001411438,0.39184072613716125,-0.17956528067588806,-0.4307273030281067,0.02035815268754959,0.33952808380126953,0.37849321961402893,0.1531468629837036,-0.15204331278800964,0.08799634128808975,0.5883366465568542,0.489069402217865,-0.28645622730255127,-0.14837707579135895,-0.07531307637691498,0.21915286779403687,0.4798571765422821,0.24853120744228363,-0.04057884216308594,0.022381551563739777,0.6688286662101746,0.5220431685447693,-0.24896229803562164,-0.08009219169616699,-0.23488223552703857,0.27745532989501953,0.4988044798374176,0.0778859481215477,-0.01800551824271679,0.07955879718065262,0.54828280210495,0.5404821038246155,-0.07493361085653305,0.01384184043854475,-0.07615933567285538,0.42923280596733093,0.5434192419052124,0.25363147258758545,-0.03176220878958702,-0.014357224106788635,0.7090689539909363,0.5323050022125244,-0.16733352839946747,-0.14302386343479156,-0.3165973722934723,0.317454069852829,0.5042355060577393
74,1.3037029569892473,0.060094814747571945,-0.460226446390152,-0.18851549923419952,0.5468296408653259,0.3251938223838806,0.09156039357185364,-0.3622155487537384,0.08953022211790085,0.564345121383667,0.391749769449234,-0.17976419627666473,-0.4305989444255829,0.020078031346201897,0.33955082297325134,0.3784933090209961,0.15354226529598236,-0.1522107571363449,0.08786235749721527,0.5887032151222229,0.4887649118900299,-0.2874489426612854,-0.14843273162841797,-0.0746098980307579,0.219044491648674,0.4798552691936493,0.24853120744228363,-0.040226832032203674,0.024464145302772522,0.6688188314437866,0.5220336318016052,-0.2493700087070465,-0.07994901388883591,-0.23181778192520142,0.2774905562400818,0.498801589012146,0.07787708938121796,-0.018021853640675545,0.0795649066567421,0.5484427213668823,0.5404018759727478,-0.07492566108703613,0.013856546021997929,-0.07616520673036575,0.4293288290500641,0.5432221293449402,0.2533978521823883,-0.030726900324225426,-0.01196190994232893,0.7090080976486206,0.5324222445487976,-0.16737239062786102,-0.1425803005695343,-0.313126802444458,0.31748899817466736,0.5042260885238647
75,1.321320564516129,0.061189718544483185,-0.4592569172382355,-0.18889445066452026,0.5476927161216736,0.3252297639846802,0.09140842407941818,-0.3619615435600281,0.08949241042137146,0.5643631815910339,0.3917373716831207,-0.17916536331176758,-0.4304315745830536,0.019039832055568695,0.33979570865631104,0.37838685512542725,0.1530144214630127,-0.15174618363380432,0.08791865408420563,0.5885517597198486,0.4887675344944,-0.2873915433883667,-0.14841291308403015,-0.07644103467464447,0.21899870038032532,0.4798370897769928,0.24866782128810883,-0.040095336735248566,0.024605894461274147,0.6688227653503418,0.5219877362251282,-0.2491140365600586,-0.07973203808069229,-0.23257070779800415,0.2777218222618103,0.4987265467643738,0.07778473198413849,-0.017988821491599083,0.07964500039815903,0.5484566688537598,0.5401548743247986,-0.07483086735010147,0.013816852122545242,-0.07625044137239456,0.4293265640735626,0.5427179336547852,0.2543052136898041,-0.030746975913643837,-0.011762209236621857,0.7090230584144592,0.5321207046508789,-0.1667955219745636,-0.1421641856431961,-0.3135020136833191,0.31769806146621704,0.5040868520736694
76,1.3389381720430107,0.06107183173298836,-0.4591725468635559,-0.19081242382526398,0.5479025840759277,0.32528993487358093,0.08878204226493835,-0.36289381980895996,0.08724997937679291,0.5643631815910339,0.3916901648044586,-0.18084853887557983,-0.43070393800735474,0.015719767659902573,0.33987918496131897,0.3783872425556183,0.15180478990077972,-0.15265697240829468,0.08630988001823425,0.58805251121521,0.488772988319397,-0.28782346844673157,-0.14852237701416016,-0.08169445395469666,0.21930359303951263,0.4796173870563507,0.24815727770328522,-0.04046492278575897,0.023612793534994125,0.668863832950592,0.5219867825508118,-0.2498571127653122,-0.07973412424325943,-0.23800110816955566,0.2776102125644684,0.49871116876602173,0.07777072489261627,-0.018011268228292465,0.07962784916162491,0.5488524436950684,0.5403140187263489,-0.07481616735458374,0.013839335180819035,-0.07622712850570679,0.4299537241458893,0.542719841003418,0.25382617115974426,-0.03092021681368351,-0.012759439647197723,0.7090350985527039,0.5321268439292908,-0.16806292533874512,-0.14207719266414642,-0.31867194175720215,0.317686527967453,0.5042362213134766
77,1.3565557795698926,0.059096869081258774,-0.4593777656555176,-0.19093473255634308,0.5477925539016724,0.3252698481082916,0.08732795715332031,-0.362876832485199,0.08709977567195892,0.5643566846847534,0.39168086647987366,-0.18300725519657135,-0.43070074915885925,0.015588656067848206,0.339897483587265,0.3785024583339691,0.15119677782058716,-0.15279607474803925,0.08637765049934387,0.587942898273468,0.4887605309486389,-0.28915318846702576,-0.14854001998901367,-0.08201383799314499,0.2193046510219574,0.4796164333820343,0.24819645285606384,-0.04045076295733452,0.02577725239098072,0.6688538789749146,0.521853506565094,-0.25096017122268677,-0.07952477037906647,-0.2390391230583191,0.2776377499103546,0.49867305159568787,0.07777000963687897,-0.01806439645588398,0.07954530417919159,0.5494338274002075,0.5401541590690613,-0.07481903582811356,0.013889155350625515,-0.07612016797065735,0.4310128688812256,0.5425300002098083,0.2541022002696991,-0.03062095120549202,-0.010441318154335022,0.7090831398963928,0.5320371389389038,-0.16906501352787018,-0.14171218872070312,-0.3197285830974579,0.3177986145019531,0.5041617155075073
78,1.3741733870967743,0.05804053321480751,-0.4594317376613617,-0.19141225516796112,0.5479701161384583,0.3252912759780884,0.08421812206506729,-0.36413025856018066,0.08700146526098251,0.5643513798713684,0.3914443850517273,-0.1870446354150772,-0.4311496615409851,0.01508324220776558,0.3398616313934326,0.3785613775253296,0.1488223671913147,-0.15489421784877777,0.08620960265398026,0.5880871415138245,0.48858967423439026,-0.2904084324836731,-0.14867083728313446,-0.08290186524391174,0.21934063732624054,0.47965481877326965,0.24366965889930725,-0.04203803464770317,0.025614682585000992,0.6678858399391174,0.521361231803894,-0.25280874967575073,-0.07936672866344452,-0.24111680686473846,0.27759742736816406,0.49864980578422546,0.0777842178940773,-0.01816280372440815,0.07946284860372543,0.5515695214271545,0.5400288105010986,-0.07484251260757446,0.013971405103802681,-0.07602402567863464,0.43308332562446594,0.5425951480865479,0.24806798994541168,-0.03178102895617485,-0.010534700006246567,0.7075633406639099,0.5315569639205933,-0.17219039797782898,-0.14144496619701385,-0.32233116030693054,0.31789806485176086,0.504158616065979
79,1.391790994623656,0.05821098014712334,-0.4611693322658539,-0.18215495347976685,0.5481475591659546,0.3252955973148346,0.08381994068622589,-0.36579304933547974,0.09651067107915878,0.5643348097801208,0.3913930356502533,-0.18759416043758392,-0.43208175897598267,0.018056606873869896,0.3398582339286804,0.3788088262081146,0.1488310843706131,-0.1569732427597046,0.09717091917991638,0.5881439447402954,0.48858827352523804,-0.29046136140823364,-0.150665283203125,-0.08289354294538498,0.21937349438667297,0.4796418249607086,0.244073286652565,-0.04310549423098564,0.03895071521401405,0.6678842902183533,0.5214734673500061,-0.25293076038360596,-0.08045879006385803,-0.24217550456523895,0.2772097885608673,0.49844834208488464,0.07782295346260071,-0.018166135996580124,0.0795014500617981,0.5518640875816345,0.5408772826194763,-0.0749007984995842,0.01397030334919691,-0.07606206089258194,0.43349313735961914,0.5430516004562378,0.24863187968730927,-0.0320066474378109,0.0034206334967166185,0.707843542098999,0.5317725539207458,-0.1725672036409378,-0.14208553731441498,-0.32365477085113525,0.31784605979919434,0.504065752029419
80,1.4094086021505376,0.057810958474874496,-0.4605138301849365,-0.18305759131908417,0.5478197336196899,0.32529598474502563,0.08388130366802216,-0.36474117636680603,0.0960325226187706,0.5642209649085999,0.3912889361381531,-0.1878376454114914,-0.4314518868923187,0.018605990335345268,0.33997827768325806,0.3788125216960907,0.14889977872371674,-0.15572123229503632,0.09651479125022888,0.5886434316635132,0.4883630871772766,-0.2904583215713501,-0.1506182849407196,-0.08117113262414932,0.21941572427749634,0.4796428382396698,0.24413809180259705,-0.04170903563499451,0.038066647946834564,0.668030321598053,0.5214230418205261,-0.252920001745224,-0.0802447721362114,-0.24053050577640533,0.2772603929042816,0.4984436631202698,0.07790245860815048,-0.018260346725583076,0.07935315370559692,0.5521102547645569,0.5400856733322144,-0.07499995827674866,0.014065662398934364,-0.07589929550886154,0.43361902236938477,0.5426208972930908,0.24870315194129944,-0.03074454888701439,0.0024925782345235348,0.7080274224281311,0.5317469239234924,-0.17253714799880981,-0.14183978736400604,-0.3224956691265106,0.3178897500038147,0.5039926767349243
81,1.4270262096774193,0.05959600955247879,-0.46048280596733093,-0.1837790608406067,0.5479060411453247,0.3254105746746063,0.08529669791460037,-0.3646869659423828,0.09535884857177734,0.5642106533050537,0.39121973514556885,-0.186697855591774,-0.43132030963897705,0.018431909382343292,0.3399007022380829,0.378822922706604,0.15150631964206696,-0.1560216248035431,0.09631206095218658,0.5886333584785461,0.48833465576171875,-0.288626492023468,-0.15028205513954163,-0.08131646364927292,0.21941052377223969,0.47964969277381897,0.2462201565504074,-0.04210177809000015,0.037019845098257065,0.6681587100028992,0.5214225053787231,-0.2514599859714508,-0.08024247735738754,-0.24055293202400208,0.27726826071739197,0.4984387755393982,0.07791399955749512,-0.018239563331007957,0.07937341183423996,0.5512945055961609,0.5400664806365967,-0.07500910758972168,0.014043303206562996,-0.07591766864061356,0.4316352307796478,0.542633593082428,0.25019899010658264,-0.031005917116999626,0.0012574767461046576,0.7083686590194702,0.5317202806472778,-0.1713220328092575,-0.14193661510944366,-0.322475790977478,0.3179083466529846,0.5040557384490967
82,1.444643817204301,0.06112528592348099,-0.46047937870025635,-0.1896529197692871,0.5479541420936584,0.3253374695777893,0.08625581115484238,-0.3648005425930023,0.09187503159046173,0.5643013119697571,0.39121487736701965,-0.18377470970153809,-0.4313240349292755,0.013865487650036812,0.3394744396209717,0.37889784574508667,0.1515461802482605,-0.15646439790725708,0.09504873305559158,0.5881577134132385,0.4883538782596588,-0.28767484426498413,-0.15014474093914032,-0.08346922695636749,0.21897798776626587,0.4797103703022003,0.24733014404773712,-0.042533762753009796,0.03623810410499573,0.6680432558059692,0.5214225053787231,-0.24984310567378998,-0.08023852109909058,-0.24057357013225555,0.27724575996398926,0.49849122762680054,0.0778733342885971,-0.01824059523642063,0.07948930561542511,0.5501944422721863,0.5402549505233765,-0.07496292889118195,0.014046232216060162,-0.07605103403329849,0.4300098419189453,0.5428148508071899,0.25284451246261597,-0.03142045438289642,0.0001450338022550568,0.7083836197853088,0.5317214727401733,-0.1688610464334488,-0.14198680222034454,-0.3223158121109009,0.3177695870399475,0.5040647983551025
83,1.462261424731183,0.062076713889837265,-0.46044111251831055,-0.20218166708946228,0.5482021570205688,0.32534265518188477,0.08632916957139969,-0.36504751443862915,0.08104398846626282,0.5642237067222595,0.3911101222038269,-0.1817716658115387,-0.4313393235206604,0.002032490912824869,0.3394526243209839,0.37889739871025085,0.1515384018421173,-0.15729273855686188,0.0894135981798172,0.5875527858734131,0.4883515238761902,-0.2875937819480896,-0.15080712735652924,-0.08956516534090042,0.21858428418636322,0.47972622513771057,0.24739857017993927,-0.04267198592424393,0.03437640145421028,0.6679655909538269,0.5217565894126892,-0.24977806210517883,-0.08109449595212936,-0.24170739948749542,0.2770843207836151,0.4984717071056366,0.07763087004423141,-0.01825016364455223,0.0797417089343071,0.5499130487442017,0.5403002500534058,-0.07471302151679993,0.01405835710465908,-0.07634080946445465,0.429767370223999,0.5430755019187927,0.25293949246406555,-0.031547024846076965,-0.0008528113248758018,0.7080511450767517,0.532270073890686,-0.16860954463481903,-0.14291158318519592,-0.3228977918624878,0.31755247712135315,0.5039462447166443
84,1.4798790322580646,0.062061283737421036,-0.4604492485523224,-0.19585418701171875,0.5481886267662048,0.32534393668174744,0.08612798899412155,-0.36497774720191956,0.08557398617267609,0.5641149878501892,0.39110440015792847,-0.18177568912506104,-0.4313417971134186,0.007323829922825098,0.3394506573677063,0.3788982331752777,0.1492522656917572,-0.15715087950229645,0.09405031055212021,0.5872601270675659,0.48833274841308594,-0.2882261574268341,-0.15093477070331573,-0.08561587333679199,0.21857024729251862,0.4797155261039734,0.24721774458885193,-0.04232475534081459,0.03980639949440956,0.667881190776825,0.5219455361366272,-0.24995119869709015,-0.08109024167060852,-0.23906151950359344,0.2771546542644501,0.49847230315208435,0.07763350754976273,-0.018250634893774986,0.07974182069301605,0.549950897693634,0.5402845144271851,-0.07471655309200287,0.014058430679142475,-0.0763407051563263,0.4298386871814728,0.543030321598053,0.2531842887401581,-0.031155601143836975,0.0044538648799061775,0.7080847024917603,0.5323859453201294,-0.16858910024166107,-0.14286883175373077,-0.32043567299842834,0.3175602853298187,0.5041097402572632
85,1.4974966397849463,0.06329967826604843,-0.4603407382965088,-0.1924341470003128,0.5481885671615601,0.3253362476825714,0.08705607801675797,-0.36467140913009644,0.08971882611513138,0.564138650894165,0.39110440015792847,-0.18109355866909027,-0.43111473321914673,0.010225350968539715,0.3391564190387726,0.3788890540599823,0.14964599907398224,-0.15673646330833435,0.09523282200098038,0.5872411727905273,0.48828962445259094,-0.28687527775764465,-0.1500619351863861,-0.08519914001226425,0.21821576356887817,0.47971898317337036,0.24770186841487885,-0.042342424392700195,0.03861096873879433,0.6678791046142578,0.5216591358184814,-0.2485329806804657,-0.08108464628458023,-0.23916223645210266,0.2771688401699066,0.4984641373157501,0.07763591408729553,-0.018242724239826202,0.07987004518508911,0.5496532917022705,0.5401913523674011,-0.07471990585327148,0.01404986996203661,-0.07647265493869781,0.429198682308197,0.5429665446281433,0.25403112173080444,-0.031419537961483,0.00305365351960063,0.7080613374710083,0.531816840171814,-0.16709835827350616,-0.14313539862632751,-0.32062098383903503,0.317563533782959,0.5039252042770386
86,1.515114247311828,0.06328132003545761,-0.46066656708717346,-0.19817902147769928,0.5481582283973694,0.3253232538700104,0.08721622824668884,-0.3655417561531067,0.08335193991661072,0.5645179152488708,0.39113661646842957,-0.18087716400623322,-0.43211519718170166,0.006330464966595173,0.3388816714286804,0.378896027803421,0.1496630758047104,-0.1572687178850174,0.0853927955031395,0.5871862769126892,0.4882912337779999,-0.2868860065937042,-0.1504952758550644,-0.08904509246349335,0.21816010773181915,0.47971364855766296,0.24768328666687012,-0.044030848890542984,0.023492293432354927,0.6678410768508911,0.5217227935791016,-0.2485404759645462,-0.08159148693084717,-0.24392765760421753,0.2769116461277008,0.4985272288322449,0.07761421799659729,-0.018234319984912872,0.07988264411687851,0.5496145486831665,0.5415340065956116,-0.07469826936721802,0.014045502990484238,-0.07648841291666031,0.42900124192237854,0.5435604453086853,0.2539784610271454,-0.033610742539167404,-0.012884904630482197,0.7080419659614563,0.5318745970726013,-0.1670444905757904,-0.14362117648124695,-0.32523366808891296,0.31740161776542664,0.5041407942771912
87,1.5327318548387097,0.0633927658200264,-0.4606606364250183,-0.2141750603914261,0.5481909513473511,0.3253215551376343,0.08732928335666656,-0.3663676679134369,0.07570108026266098,0.5645112991333008,0.39093440771102905,-0.17962779104709625,-0.43300995230674744,-0.0026255561970174313,0.33934077620506287,0.3788900673389435,0.14855080842971802,-0.15801478922367096,0.08534779399633408,0.5858893990516663,0.4880264103412628,-0.28687894344329834,-0.15282805263996124,-0.0932786613702774,0.2180073857307434,0.47971412539482117,0.24770376086235046,-0.04413137957453728,0.03167324885725975,0.6672039031982422,0.5219997763633728,-0.24811366200447083,-0.08226840198040009,-0.24487821757793427,0.2769497036933899,0.49853286147117615,0.07749152183532715,-0.018255239352583885,0.08023181557655334,0.5497059226036072,0.5415355563163757,-0.07458391040563583,0.01407750602811575,-0.07685145735740662,0.42929306626319885,0.5435822010040283,0.25476980209350586,-0.033815786242485046,-0.001768296118825674,0.7080015540122986,0.5321482419967651,-0.1660132259130478,-0.1441579908132553,-0.32568180561065674,0.3174040615558624,0.5039780139923096
88,1.5503494623655913,0.05938258394598961,-0.46038785576820374,-0.21304617822170258,0.547976553440094,0.3253205716609955,0.08638501912355423,-0.3663528561592102,0.075661301612854,0.5644919872283936,0.3908681273460388,-0.18139028549194336,-0.43310633301734924,-0.00195448100566864,0.34066247940063477,0.3782636523246765,0.14843882620334625,-0.1579955816268921,0.08386140316724777,0.5880795121192932,0.48764342069625854,-0.2909737825393677,-0.15378494560718536,-0.0932023897767067,0.21806590259075165,0.47929131984710693,0.24723054468631744,-0.043685656040906906,0.02874687872827053,0.667648196220398,0.5219939947128296,-0.25023818016052246,-0.08215656131505966,-0.245008647441864,0.27696430683135986,0.49835166335105896,0.0774552971124649,-0.018262801691889763,0.08021662384271622,0.5509846210479736,0.5411598086357117,-0.07454773038625717,0.014088024385273457,-0.07683221250772476,0.43135541677474976,0.543307900428772,0.2535967528820038,-0.03281204029917717,-0.005523642059415579,0.7080473899841309,0.5321550965309143,-0.16701170802116394,-0.14265233278274536,-0.32577642798423767,0.31764140725135803,0.5041967034339905
89,1.5679670698924733,0.059402257204055786,-0.4601747691631317,-0.20963501930236816,0.5478723049163818,0.32557931542396545,0.0863957479596138,-0.3663398027420044,0.07921095937490463,0.5644567012786865,0.39087003469467163,-0.18180164694786072,-0.4331572949886322,0.001699417713098228,0.34059903025627136,0.37824493646621704,0.14849169552326202,-0.15798026323318481,0.08421777933835983,0.5881587266921997,0.48767992854118347,-0.2909408211708069,-0.15373803675174713,-0.09142949432134628,0.21806232631206512,0.47928670048713684,0.24724973738193512,-0.04378797858953476,0.02823791652917862,0.6676669716835022,0.5219895243644714,-0.2501073479652405,-0.08139078319072723,-0.24372966587543488,0.2774617373943329,0.4983924329280853,0.07751459628343582,-0.018262818455696106,0.08020073175430298,0.5510126948356628,0.5411538481712341,-0.07460164278745651,0.014087887480854988,-0.07681208103895187,0.43135666847229004,0.543390154838562,0.2536002993583679,-0.03290469944477081,-0.006459512282162905,0.7082201242446899,0.5319138765335083,-0.1668739765882492,-0.14145442843437195,-0.32437458634376526,0.31881147623062134,0.5044814944267273
90,1.585584677419355,0.0597875751554966,-0.4600599706172943,-0.20371900498867035,0.5479289889335632,0.3256511986255646,0.08641311526298523,-0.366169273853302,0.08318634331226349,0.5644523501396179,0.3909890353679657,-0.1818639487028122,-0.43318691849708557,0.004798667971044779,0.3406747877597809,0.37824684381484985,0.14869920909404755,-0.15793156623840332,0.086574025452137,0.5881204605102539,0.4877243936061859,-0.29091131687164307,-0.15422333776950836,-0.0909920260310173,0.21803368628025055,0.47916847467422485,0.24770113825798035,-0.04376918822526932,0.030339080840349197,0.6676645278930664,0.5219222903251648,-0.25009748339653015,-0.08134234696626663,-0.24384543299674988,0.2774718105792999,0.49828848242759705,0.07752075791358948,-0.018261365592479706,0.08017119020223618,0.5510073900222778,0.5410465002059937,-0.07461261004209518,0.014081470668315887,-0.07677902281284332,0.43142691254615784,0.5431528687477112,0.2540339529514313,-0.03279701992869377,-0.004680037032812834,0.7081960439682007,0.5316394567489624,-0.16680380702018738,-0.1408979743719101,-0.32464343309402466,0.31890568137168884,0.5044780373573303
91,1.6032022849462366,0.05954333394765854,-0.46025434136390686,-0.18938353657722473,0.5480877757072449,0.32561761140823364,0.08553124964237213,-0.36639389395713806,0.09464197605848312,0.5646682381629944,0.39107128977775574,-0.18263812363147736,-0.4339374899864197,0.016208583489060402,0.3406810760498047,0.3782409131526947,0.14816485345363617,-0.15801496803760529,0.10167088359594345,0.5874024033546448,0.48810580372810364,-0.2910088300704956,-0.15429925918579102,-0.08208662271499634,0.21799927949905396,0.4792446494102478,0.24773894250392914,-0.0440615676343441,0.04810653254389763,0.6678256392478943,0.5218980312347412,-0.25158965587615967,-0.08155897259712219,-0.23886938393115997,0.2772098779678345,0.4982016980648041,0.07751939445734024,-0.0182205643504858,0.0801379457116127,0.5510474443435669,0.5412819385528564,-0.07461056858301163,0.014041871763765812,-0.07674018293619156,0.431453675031662,0.5431532263755798,0.25452035665512085,-0.03313475474715233,0.013051255606114864,0.7081881761550903,0.5316395163536072,-0.1693125069141388,-0.1411697268486023,-0.32013237476348877,0.3187389075756073,0.5043827891349792
92,1.6208198924731183,0.05840713530778885,-0.46052631735801697,-0.20004917681217194,0.5481475591659546,0.32556861639022827,0.08509689569473267,-0.36653265357017517,0.08416663855314255,0.5647513270378113,0.39114096760749817,-0.18352259695529938,-0.4340004622936249,0.008113804273307323,0.3406752645969391,0.3782714605331421,0.14721037447452545,-0.15832224488258362,0.08970241993665695,0.5873716473579407,0.4881175756454468,-0.29224997758865356,-0.15429233014583588,-0.0867825299501419,0.21796953678131104,0.47925418615341187,0.2459983080625534,-0.045106079429388046,0.03331023082137108,0.6677474975585938,0.5216326117515564,-0.2516907751560211,-0.08155255764722824,-0.24035339057445526,0.27743569016456604,0.49819305539131165,0.0775180533528328,-0.018273204565048218,0.0801267996430397,0.5514888167381287,0.5412782430648804,-0.07460997253656387,0.014105454087257385,-0.07672567665576935,0.43263548612594604,0.543374240398407,0.2524598240852356,-0.03440621495246887,-0.0018693021265789866,0.7081072330474854,0.5313928127288818,-0.16929782927036285,-0.1411779671907425,-0.3209521174430847,0.31914639472961426,0.504396915435791
93,1.6384375,0.05816231667995453,-0.46064358949661255,-0.19139572978019714,0.5481767058372498,0.32542771100997925,0.08495644479990005,-0.36578965187072754,0.08744946867227554,0.5646652579307556,0.3912261128425598,-0.18467387557029724,-0.43317657709121704,0.013505618087947369,0.34101957082748413,0.3782687187194824,0.14648015797138214,-0.15609626471996307,0.08935526013374329,0.5873759388923645,0.48814675211906433,-0.2929748594760895,-0.1541968584060669,-0.08533556014299393,0.21792720258235931,0.4792603552341461,0.24437162280082703,-0.04393320530653,0.02514312043786049,0.6677247285842896,0.5214168429374695,-0.25200194120407104,-0.0807608813047409,-0.24045030772686005,0.2778368592262268,0.49820536375045776,0.07766186445951462,-0.01833747699856758,0.07989421486854553,0.5525202751159668,0.5409042835235596,-0.07477773725986481,0.014151395298540592,-0.0764521062374115,0.4333759546279907,0.5429818630218506,0.2505079209804535,-0.03349115699529648,-0.012247923761606216,0.7081087231636047,0.531109094619751,-0.1693751960992813,-0.1394953578710556,-0.32147765159606934,0.3196873962879181,0.5047500133514404
94,1.6560551075268817,0.05829340219497681,-0.4618198573589325,-0.18978410959243774,0.5480470657348633,0.32542684674263,0.08552855253219604,-0.3660452961921692,0.08924978971481323,0.5646646022796631,0.3912076950073242,-0.18461020290851593,-0.4341574013233185,0.01499845553189516,0.34100040793418884,0.3782214820384979,0.14874030649662018,-0.15625029802322388,0.08990853279829025,0.587647020816803,0.48830458521842957,-0.29181942343711853,-0.1544659435749054,-0.08517377078533173,0.2180643081665039,0.47926032543182373,0.24882425367832184,-0.04413232207298279,0.026001399382948875,0.6685572862625122,0.5215617418289185,-0.2505926787853241,-0.08099041879177094,-0.2410612851381302,0.2779361605644226,0.49837368726730347,0.07768742740154266,-0.01832684874534607,0.07989382743835449,0.5524609684944153,0.5419704914093018,-0.07480660080909729,0.01413880567997694,-0.07645075768232346,0.4330214858055115,0.5436636209487915,0.25525885820388794,-0.03359196335077286,-0.011307641863822937,0.7109289765357971,0.5312005281448364,-0.16803251206874847,-0.1399066150188446,-0.3223116099834442,0.31993740797042847,0.5051872730255127
95,1.6736727150537636,0.05820373073220253,-0.4609084129333496,-0.196365088224411,0.5479865670204163,0.325414776802063,0.08578409254550934,-0.36532843112945557,0.0835219994187355,0.5645316243171692,0.3909858167171478,-0.18450358510017395,-0.43378931283950806,0.010821012780070305,0.3411867022514343,0.37819138169288635,0.14911440014839172,-0.1561504453420639,0.08230199664831161,0.5883676409721375,0.48756974935531616,-0.2919708788394928,-0.15445289015769958,-0.08815193921327591,0.21781842410564423,0.4791679382324219,0.24866679310798645,-0.04335952550172806,0.01683972403407097,0.6685570478439331,0.5215069055557251,-0.2503850758075714,-0.07980800420045853,-0.24260766804218292,0.2781221866607666,0.49837836623191833,0.07761324942111969,-0.018358426168560982,0.07989075034856796,0.5526173710823059,0.5411001443862915,-0.07473535090684891,0.014170891605317593,-0.0764460638165474,0.43316593766212463,0.5433019995689392,0.25431662797927856,-0.03207557275891304,-0.020675349980592728,0.7106996774673462,0.5311695337295532,-0.16691485047340393,-0.13736285269260406,-0.32354736328125,0.32024434208869934,0.5050897002220154
96,1.6912903225806453,0.05890832841396332,-0.4611494541168213,-0.20103664696216583,0.5477203726768494,0.3254661560058594,0.08805990219116211,-0.36581605672836304,0.08036873489618301,0.564544677734375,0.3910568654537201,-0.18293684720993042,-0.43485212326049805,0.007773019373416901,0.3411850929260254,0.37816673517227173,0.15123100578784943,-0.1562453955411911,0.07697764784097672,0.58838951587677,0.48784637451171875,-0.29083141684532166,-0.15462568402290344,-0.08937577158212662,0.21781176328659058,0.4791538417339325,0.25023776292800903,-0.044315535575151443,0.007502533495426178,0.6689345240592957,0.521896243095398,-0.24824951589107513,-0.0799257680773735,-0.24469508230686188,0.2781320810317993,0.49854594469070435,0.07762201875448227,-0.018284400925040245,0.07992695271968842,0.5516873002052307,0.5421472787857056,-0.07474115490913391,0.014103393070399761,-0.07648861408233643,0.43157681822776794,0.5441476702690125,0.25525394082069397,-0.034146204590797424,-0.030329305678606033,0.7112508416175842,0.5312185287475586,-0.1646290421485901,-0.1376066505908966,-0.325565367937088,0.320319801568985,0.5050956606864929
